population,evaluations,1/x,id,MonitorCentral,MonitorPeer,MonitorCloud,AnalyzeCentral,AnalyzePeer,AnalyzeCloud,NormalPlanCentral,NormalPlanPeer,NormalPlanCloud,AlertPlanCentral,AlertPlanPeer,AlertPlanCloud,CriticalPlanCentral,CriticalPlanPeer,CriticalPlanCloud,NormalExecuteCentral,NormalExecutePeer,NormalExecuteCloud,AlertExecuteCentral,AlertExecutePeer,AlertExecuteCloud,CriticalExecuteCentral,CriticalExecutePeer,CriticalExecuteCloud
,,,S11,0.777858975,0.214969954,0.007171071,0.169942628,0.8268822,0.003175171,0.424879216,0.175901626,0.399219158,0.269759978,0.044399242,0.68584078,0.691267417,0.281185775,0.027546808,0.25623128,0.66424614,0.07952258,0.043579937,0.88430297,0.072117093,0.804416749,0.118341705,0.077241546
,,,S12,0.589730789,0.349348432,0.06092078,0.306676457,0.28602688,0.407296663,0.210371735,0.610734701,0.178893564,0.538655009,0.452162448,0.009182543,0.351022143,0.104083807,0.544894049,0.937675289,0.008424578,0.053900133,0.708080808,0.289793672,0.00212552,0.699146677,0.206834513,0.094018811
,,,S13,0.992074722,0.005703524,0.002221753,0.36899008,0.167338014,0.463671906,0.694071715,0.285833462,0.020094823,0.32426522,0.587161007,0.088573773,0.453090518,0.418507349,0.128402133,0.514563165,0.276228498,0.209208337,0.107718616,0.587144514,0.305136871,0.030688371,0.726862299,0.242449331
,,,S14,0.992074722,0.005703524,0.002221753,0.36899008,0.167338014,0.463671906,0.694071715,0.285833462,0.020094823,0.32426522,0.587161007,0.088573773,0.453090518,0.418507349,0.128402133,0.514563165,0.276228498,0.209208337,0.107718616,0.587144514,0.305136871,0.229419346,0.05574713,0.714833524
,,,S15,0.777858975,0.214969954,0.007171071,0.326092478,0.507567999,0.166339523,0.775872005,0.060236101,0.163891893,0.661071732,0.330415686,0.008512583,0.099804144,0.012096605,0.888099251,0.0661905,0.761207003,0.172602497,0.336917058,0.051766277,0.611316665,0.030688371,0.726862299,0.242449331
,,,S16,0.678718722,0.298926765,0.022354514,0.995081805,0.000671535,0.00424666,0.694071715,0.285833462,0.020094823,0.32426522,0.587161007,0.088573773,0.691267417,0.281185775,0.027546808,0.25623128,0.66424614,0.07952258,0.043579937,0.88430297,0.072117093,0.804416749,0.118341705,0.077241546
,,,S17,0.589730789,0.349348432,0.06092078,0.306676457,0.28602688,0.407296663,0.694071715,0.285833462,0.020094823,0.32426522,0.587161007,0.088573773,0.099804144,0.012096605,0.888099251,0.012413724,0.968180471,0.019405805,0.892958843,0.043719542,0.063321615,0.894369606,0.079667663,0.025962731
,,,S18,0.777858975,0.214969954,0.007171071,0.169942628,0.8268822,0.003175171,0.103165116,0.748958519,0.147876364,0.16640648,0.259158835,0.574434685,0.099804144,0.012096605,0.888099251,0.012413724,0.968180471,0.019405805,0.892958843,0.043719542,0.063321615,0.894369606,0.079667663,0.025962731
,,,S19,0.589730789,0.349348432,0.06092078,0.306676457,0.28602688,0.407296663,0.210371735,0.610734701,0.178893564,0.538655009,0.452162448,0.009182543,0.016349115,0.855199583,0.128451302,0.0661905,0.761207003,0.172602497,0.708080808,0.289793672,0.00212552,0.699146677,0.206834513,0.094018811
,,,S20,0.992074722,0.005703524,0.002221753,0.36899008,0.167338014,0.463671906,0.424879216,0.175901626,0.399219158,0.661071732,0.330415686,0.008512583,0.147245758,0.712509962,0.14024428,0.930257061,0.03232061,0.037422328,0.587807103,0.341597216,0.070595682,0.894369606,0.079667663,0.025962731
60,180,2,S1,0.98603103,0.009396922,0.004572049,0.20802471,0.785160889,0.006814401,0.963598835,0.024958924,0.011442241,0.70644634,0.125120977,0.168432683,0.00626527,0.659801304,0.333933426,0.720137187,0.183607939,0.096254873,0.938347204,0.036293478,0.025359318,0.979941611,0.008352646,0.011705743
,,,S2,0.516519309,0.348876237,0.134604453,0.603845428,0.149399211,0.246755361,0.15713214,0.672167991,0.170699869,0.097238908,0.761791892,0.1409692,0.373783577,0.475623304,0.150593119,0.919999101,0.041305173,0.038695726,0.348992031,0.45384279,0.197165179,0.983666962,0.012527167,0.003805872
,,,S3,0.07848479,0.798882459,0.122632751,0.12041636,0.024423217,0.855160424,0.133217972,0.434408737,0.432373291,0.797962408,0.009097852,0.192939741,0.632438489,0.096022379,0.271539132,0.370947541,0.294846867,0.334205592,0.048585379,0.737248004,0.214166617,0.882082791,0.02000225,0.097914959
,,,S4,0.98603103,0.009396922,0.004572049,0.20802471,0.785160889,0.006814401,0.963598835,0.024958924,0.011442241,0.70644634,0.125120977,0.168432683,0.00626527,0.659801304,0.333933426,0.720137187,0.183607939,0.096254873,0.188416916,0.103241897,0.708341187,0.728428858,0.018419923,0.253151219
,,,S5,0.995690245,0.003561702,0.000748053,0.797590274,0.190814986,0.01159474,0.83382012,0.113396131,0.052783749,0.500179405,0.492085198,0.007735397,0.764694735,0.203290187,0.032015078,0.381932338,0.356624859,0.261442803,0.166197984,0.819573328,0.014228688,0.458244668,0.003095242,0.53866009
,,,S6,0.548035596,0.415233852,0.036730551,0.740256072,0.024831984,0.234911944,0.209751711,0.18771309,0.602535199,0.953269559,0.005137848,0.041592593,0.004777614,0.297427723,0.697794662,0.46249429,0.376603183,0.160902527,0.912383626,0.022000321,0.065616054,0.699995469,0.269034369,0.030970162
,,,S7,0.968363963,0.023509355,0.008126682,0.831433046,0.154129916,0.014437038,0.538032151,0.23465207,0.227315779,0.797962408,0.009097852,0.192939741,0.632438489,0.096022379,0.271539132,0.370947541,0.294846867,0.334205592,0.048585379,0.737248004,0.214166617,0.882082791,0.02000225,0.097914959
,,,S8,0.516519309,0.348876237,0.134604453,0.603845428,0.149399211,0.246755361,0.15713214,0.672167991,0.170699869,0.097238908,0.761791892,0.1409692,0.373783577,0.475623304,0.150593119,0.919999101,0.041305173,0.038695726,0.348992031,0.45384279,0.197165179,0.983666962,0.012527167,0.003805872
,,,S9,0.995690245,0.003561702,0.000748053,0.797590274,0.190814986,0.01159474,0.83382012,0.113396131,0.052783749,0.500179405,0.492085198,0.007735397,0.764694735,0.203290187,0.032015078,0.446529759,0.400929227,0.152541014,0.119173848,0.228339304,0.652486847,0.692182215,0.292389098,0.015428687
,,,S10,0.98603103,0.009396922,0.004572049,0.12041636,0.024423217,0.855160424,0.133217972,0.434408737,0.432373291,0.797962408,0.009097852,0.192939741,0.632438489,0.096022379,0.271539132,0.370947541,0.294846867,0.334205592,0.048585379,0.737248004,0.214166617,0.882082791,0.02000225,0.097914959
,,,S11,0.995690245,0.003561702,0.000748053,0.797590274,0.190814986,0.01159474,0.83382012,0.113396131,0.052783749,0.500179405,0.492085198,0.007735397,0.383602102,0.021741008,0.594656891,0.592565875,0.322358175,0.08507595,0.119173848,0.228339304,0.652486847,0.692182215,0.292389098,0.015428687
,,,S12,0.936371348,0.02313629,0.040492362,0.508581718,0.131427818,0.359990464,0.842394561,0.046074688,0.111530751,0.797962408,0.009097852,0.192939741,0.632438489,0.096022379,0.271539132,0.370947541,0.294846867,0.334205592,0.048585379,0.737248004,0.214166617,0.882082791,0.02000225,0.097914959
,,,S13,0.98543115,0.002397565,0.012171285,0.866958569,0.086527058,0.046514372,0.282423074,0.67407818,0.043498746,0.942152399,0.034133551,0.02371405,0.747467979,0.083808877,0.168723144,0.080163666,0.757533562,0.162302772,0.593808744,0.043054732,0.363136524,0.586991352,0.338473347,0.074535301
,,,S14,0.98543115,0.002397565,0.012171285,0.866958569,0.086527058,0.046514372,0.282423074,0.67407818,0.043498746,0.942152399,0.034133551,0.02371405,0.747467979,0.083808877,0.168723144,0.910864673,0.054427261,0.034708066,0.252810237,0.366837825,0.380351939,0.842956707,0.022811013,0.13423228
,,,S15,0.660191452,0.27769505,0.062113498,0.549649712,0.398933286,0.051417002,0.309654612,0.038097454,0.652247934,0.362549788,0.571070689,0.066379524,0.505679597,0.478791055,0.015529348,0.771032841,0.089138773,0.139828387,0.246251131,0.654878825,0.098870045,0.365470112,0.245211498,0.38931839
,,,S16,0.1606224,0.814833592,0.024544008,0.431511289,0.346445309,0.222043402,0.398831211,0.601054845,0.000113944,0.60009622,0.059532809,0.34037097,0.712734588,0.189089414,0.098175999,0.071799167,0.817503544,0.110697289,0.393432517,0.430218823,0.17634866,0.983666962,0.012527167,0.003805872
,,,S17,0.743597864,0.197460138,0.058941997,0.443840638,0.000428168,0.555731194,0.028405139,0.053427338,0.918167522,0.687515187,0.096228768,0.216256045,0.823656413,0.053899465,0.122444122,0.619671405,0.24262969,0.137698905,0.921102429,0.060393049,0.018504522,0.208851994,0.708361652,0.082786354
90,180,2,S1,0.94086165,0.008435395,0.050702955,0.806179281,0.110919816,0.082900902,0.644082151,0.198007296,0.157910553,0.462912765,0.124738212,0.412349023,0.484911726,0.118178935,0.396909339,0.452147935,0.396594728,0.151257337,0.363355825,0.601508592,0.035135583,0.698094672,0.109964583,0.191940746
,,,S2,0.983900461,0.014723214,0.001376324,0.103499558,0.035800793,0.860699649,0.027603731,0.832655795,0.139740474,0.011972572,0.131303521,0.856723907,0.408684258,0.223683655,0.367632087,0.732074092,0.039487987,0.228437921,0.742866979,0.244906204,0.012226817,0.481383376,0.300245875,0.218370749
,,,S3,0.811095879,0.024975982,0.163928139,0.689341353,0.06895339,0.241705257,0.301901757,0.011049582,0.687048662,0.455372974,0.433126439,0.111500587,0.837615909,0.052967561,0.10941653,0.974734527,0.01631497,0.008950503,0.016033399,0.209377323,0.774589278,0.673281503,0.275021029,0.051697468
,,,S4,0.834234031,0.075733095,0.090032874,0.177112916,0.105680688,0.717206397,0.484263863,0.387404213,0.128331925,0.589996364,0.123129604,0.286874032,0.325590269,0.109640545,0.564769186,0.176831076,0.554784358,0.268384566,0.683615747,0.216186821,0.100197432,0.800369721,0.086507216,0.113123063
,,,S5,0.947687725,0.02550559,0.026806685,0.333840789,0.273114638,0.393044572,0.309815867,0.084353483,0.60583065,0.052100641,0.497717309,0.45018205,0.546810927,0.330260829,0.122928244,0.999751137,0.000165204,8.36598E-05,0.73573622,0.000925493,0.263338288,0.028983763,0.913003289,0.058012948
,,,S6,0.78092337,0.155730506,0.063346124,0.115472854,0.517324672,0.367202474,0.683602128,0.309977831,0.006420041,0.324920845,0.62001456,0.055064595,0.075902351,0.076107157,0.847990492,0.676189481,0.126951699,0.19685882,0.428845717,0.189456199,0.381698084,0.120817214,0.168478056,0.710704731
,,,S7,0.932649076,0.056096263,0.011254661,0.955192344,0.019057258,0.025750398,0.897829051,0.050997638,0.051173311,0.725133033,0.156722655,0.118144312,0.288984531,0.656425118,0.05459035,0.434442578,0.496970432,0.06858699,0.295250149,0.306533163,0.398216687,0.106429494,0.695328249,0.198242257
,,,S8,0.828586277,0.160024677,0.011389046,0.34989141,0.551654254,0.098454336,0.535752704,0.328846196,0.1354011,0.594978866,0.189503527,0.215517606,0.155247271,0.198556495,0.646196234,0.082761495,0.901757563,0.015480942,0.902956638,0.092913435,0.004129927,0.315537922,0.588938997,0.095523081
,,,S9,0.94086165,0.008435395,0.050702955,0.806179281,0.110919816,0.082900902,0.644082151,0.198007296,0.157910553,0.462912765,0.124738212,0.412349023,0.484911726,0.118178935,0.396909339,0.452147935,0.396594728,0.151257337,0.363355825,0.601508592,0.035135583,0.698094672,0.109964583,0.191940746
,,,S10,0.886298041,0.047868814,0.065833145,0.729877951,0.140518314,0.129603735,0.869376777,0.086099176,0.044524047,0.981990804,0.000966109,0.017043087,0.330271509,0.50370417,0.166024321,0.985698589,0.003913518,0.010387893,0.450430972,0.463402943,0.086166085,0.794412946,0.038673122,0.166913931
,,,S11,0.543403996,0.432557807,0.024038197,0.460605855,0.456432352,0.082961793,0.882973346,0.010015411,0.107011243,0.056406055,0.732173388,0.211420558,0.113681729,0.575968733,0.310349538,0.974734527,0.01631497,0.008950503,0.016033399,0.209377323,0.774589278,0.673281503,0.275021029,0.051697468
,,,S12,0.947687725,0.02550559,0.026806685,0.333840789,0.273114638,0.393044572,0.309815867,0.084353483,0.60583065,0.052100641,0.497717309,0.45018205,0.546810927,0.330260829,0.122928244,0.999751137,0.000165204,8.36598E-05,0.285552507,0.29713516,0.417312334,0.513521183,0.226007449,0.260471368
,,,S13,0.759645066,0.214587109,0.025767826,0.66915333,0.03356307,0.297283601,0.105575846,0.836959397,0.057464757,0.042838586,0.07761585,0.879545564,0.251725737,0.705841292,0.042432971,0.241062602,0.549424762,0.209512636,0.620762183,0.343972732,0.035265085,0.84664331,0.045134357,0.108222334
,,,S14,0.821819656,0.126254348,0.051925996,0.405782078,0.365684935,0.228532987,0.073996672,0.11149582,0.814507507,0.560930005,0.370697137,0.068372858,0.190176972,0.698117811,0.111705218,0.272986288,0.610600875,0.116412837,0.497408529,0.250698427,0.251893044,0.04670512,0.763746088,0.189548791
,,,S15,0.64821618,0.197326635,0.154457185,0.818369056,0.13339751,0.048233434,0.176345436,0.28386844,0.539786124,0.002215265,0.799417437,0.198367298,0.031916834,0.094463368,0.873619798,0.963811942,0.034287826,0.001900233,0.767630037,0.215443207,0.016926755,0.96680061,0.002042187,0.031157203
,,,S16,0.378660148,0.560249466,0.061090386,0.554540695,0.406415856,0.039043449,0.746932683,0.095779125,0.157288192,0.674370077,0.073734697,0.251895226,0.290174745,0.420377518,0.289447737,0.888175702,0.085885926,0.025938371,0.595542531,0.361274191,0.043183278,0.442659577,0.499695819,0.057644603
180,180,2,S1,0.976488252,0.009815854,0.013695894,0.900957915,0.039290676,0.059751408,0.576307703,0.067311131,0.356381166,0.534754552,0.240311541,0.224933907,0.346183365,0.361663153,0.292153483,0.748989438,0.132881452,0.11812911,0.444007554,0.351517571,0.204474875,0.780684934,0.20185947,0.017455596
,,,S2,0.962655204,0.014124205,0.023220591,0.498839106,0.387705517,0.113455378,0.116638306,0.831035372,0.052326323,0.738868361,0.053381555,0.207750084,0.129365664,0.604729173,0.265905162,0.236464831,0.269661221,0.493873948,0.975131491,0.000795097,0.024073412,0.497605669,0.306556678,0.195837654
,,,S3,0.878100426,0.080579098,0.041320476,0.470025369,0.338761072,0.191213559,0.079855802,0.293582949,0.626561249,0.807840821,0.158380124,0.033779054,0.752076616,0.110373462,0.137549921,0.398704188,0.581280512,0.020015299,0.320939667,0.280022548,0.399037785,0.331194145,0.397711733,0.271094121
,,,S4,0.377224425,0.611718774,0.011056801,0.60516197,0.250560124,0.144277907,0.055649212,0.321891818,0.62245897,0.509087306,0.170747014,0.320165681,0.504133969,0.416194065,0.079671966,0.778290565,0.142523102,0.079186333,0.326959674,0.356750853,0.316289473,0.578134088,0.134986919,0.286878993
,,,S5,0.961037063,0.031685207,0.00727773,0.256252773,0.632702286,0.111044941,0.583052272,0.014561178,0.40238655,0.95302799,0.013184061,0.033787948,0.166265518,0.726307632,0.10742685,0.160491575,0.763344055,0.07616437,0.148242462,0.128739823,0.723017714,0.744561447,0.129050934,0.126387619
,,,S6,0.744550497,0.228481471,0.026968033,0.142241814,0.766481715,0.091276471,0.548336905,0.42607453,0.025588565,0.328308912,0.464072811,0.207618277,0.338950307,0.395024999,0.266024694,0.565028294,0.094474632,0.340497074,0.524247105,0.129998062,0.345754833,0.926968681,0.021688329,0.05134299
,,,S7,0.996057668,0.003201284,0.000741048,0.249865994,0.331684572,0.418449434,0.675357965,0.145656821,0.178985214,0.734824132,0.15576251,0.109413357,0.588809227,0.164352208,0.246838565,0.954599624,0.016858511,0.028541865,0.483028373,0.295044984,0.221926644,0.478719655,0.472433163,0.048847182
,,,S8,0.984242593,0.002754648,0.013002758,0.405336704,0.023421788,0.571241508,0.798227632,0.141742554,0.060029814,0.542832268,0.231638616,0.225529116,0.081622872,0.36052422,0.557852909,0.738100957,0.021899009,0.240000034,0.302679743,0.423484874,0.273835383,0.311020341,0.290003739,0.39897592
,,,S9,0.83960021,0.088916184,0.071483605,0.857456395,0.058388516,0.084155089,0.548285615,0.237568071,0.214146313,0.580849739,0.401685611,0.01746465,0.733781397,0.228047993,0.03817061,0.872759524,0.001448425,0.125792051,0.150614176,0.607981628,0.241404197,0.819577018,0.027739262,0.15268372
,,,S10,0.827605314,0.126937901,0.045456785,0.857382695,0.016126465,0.12649084,0.155531359,0.765806066,0.078662574,0.364015814,0.460368063,0.175616123,0.272481133,0.168133063,0.559385803,0.128668304,0.427086283,0.444245413,0.989281103,0.000714347,0.01000455,0.749905717,0.142890774,0.107203509
,,,S11,0.889794834,0.05174346,0.058461706,0.352536035,0.205856278,0.441607687,0.389772792,0.586401396,0.023825812,0.951285293,0.028147907,0.020566801,0.422601244,0.17362661,0.403772146,0.746928997,0.232069681,0.021001322,0.323777688,0.066260156,0.609962156,0.572420629,0.349890328,0.077689043
10,360,2,S1,0.769758969,0.035180644,0.195060387,0.759873568,0.117327697,0.122798735,0.004181671,0.578727385,0.417090945,0.34278637,0.409938915,0.247274715,0.106159336,0.573915843,0.319924821,0.764411215,0.188050331,0.047538453,0.794870957,0.023643033,0.18148601,0.19890714,0.257695809,0.543397051
,,,S2,0.769758969,0.035180644,0.195060387,0.759873568,0.117327697,0.122798735,0.004181671,0.578727385,0.417090945,0.34278637,0.409938915,0.247274715,0.092376406,0.180917433,0.726706161,0.622501658,0.11634766,0.261150682,0.253937381,0.651950965,0.094111655,0.131216947,0.258838704,0.609944349
,,,S3,0.769758969,0.035180644,0.195060387,0.759873568,0.117327697,0.122798735,0.638900401,0.214635055,0.146464544,0.970544232,0.003499412,0.025956356,0.092376406,0.180917433,0.726706161,0.622501658,0.11634766,0.261150682,0.253937381,0.651950965,0.094111655,0.131216947,0.258838704,0.609944349
,,,S4,0.769758969,0.035180644,0.195060387,0.659512134,0.089723506,0.25076436,0.152883685,0.090182964,0.756933351,0.970544232,0.003499412,0.025956356,0.973879119,0.011811934,0.014308947,0.930616856,0.056942677,0.012440467,0.253937381,0.651950965,0.094111655,0.131216947,0.258838704,0.609944349
,,,S5,0.769758969,0.035180644,0.195060387,0.303804541,0.038993673,0.657201786,0.191360414,0.517413199,0.291226387,0.34278637,0.409938915,0.247274715,0.106159336,0.573915843,0.319924821,0.764411215,0.188050331,0.047538453,0.794870957,0.023643033,0.18148601,0.19890714,0.257695809,0.543397051
,,,S6,0.769758969,0.035180644,0.195060387,0.759873568,0.117327697,0.122798735,0.638900401,0.214635055,0.146464544,0.970544232,0.003499412,0.025956356,0.804292613,0.024977895,0.170729492,0.590770763,0.201140348,0.208088889,0.313941313,0.261085298,0.42497339,0.560702557,0.427590966,0.011706477
,,,S7,0.769758969,0.035180644,0.195060387,0.659512134,0.089723506,0.25076436,0.152883685,0.090182964,0.756933351,0.970544232,0.003499412,0.025956356,0.973879119,0.011811934,0.014308947,0.930616856,0.056942677,0.012440467,0.253937381,0.651950965,0.094111655,0.131216947,0.258838704,0.609944349
,,,S8,0.769758969,0.035180644,0.195060387,0.759873568,0.117327697,0.122798735,0.638900401,0.214635055,0.146464544,0.970544232,0.003499412,0.025956356,0.092376406,0.180917433,0.726706161,0.622501658,0.11634766,0.261150682,0.253937381,0.651950965,0.094111655,0.131216947,0.258838704,0.609944349
,,,S9,0.769758969,0.035180644,0.195060387,0.659512134,0.089723506,0.25076436,0.152883685,0.090182964,0.756933351,0.424916532,0.298337151,0.276746317,0.092376406,0.180917433,0.726706161,0.622501658,0.11634766,0.261150682,0.253937381,0.651950965,0.094111655,0.131216947,0.258838704,0.609944349
,,,S10,0.769758969,0.035180644,0.195060387,0.303804541,0.038993673,0.657201786,0.191360414,0.517413199,0.291226387,0.970544232,0.003499412,0.025956356,0.804292613,0.024977895,0.170729492,0.590770763,0.201140348,0.208088889,0.313941313,0.261085298,0.42497339,0.560702557,0.427590966,0.011706477
30,360,2,S1,0.925683893,0.037000803,0.037315305,0.570205304,0.236653979,0.193140717,0.071061935,0.190474305,0.738463761,0.127384584,0.609483493,0.263131924,0.246543728,0.039817798,0.713638474,0.479622026,0.344730274,0.1756477,0.813307743,0.164278737,0.022413519,0.234241655,0.73717485,0.028583496
,,,S2,0.925683893,0.037000803,0.037315305,0.570205304,0.236653979,0.193140717,0.071061935,0.190474305,0.738463761,0.490658422,0.060640741,0.448700837,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.09298418,0.867611562,0.039404258
,,,S3,0.925683893,0.037000803,0.037315305,0.570205304,0.236653979,0.193140717,0.778882722,0.163237173,0.057880105,0.942511512,0.052403746,0.005084742,0.440288828,0.347872055,0.211839117,0.407084837,0.475130616,0.117784547,0.09639417,0.453458828,0.450147002,0.09298418,0.867611562,0.039404258
,,,S4,0.833304245,0.148077696,0.018618059,0.923580996,0.016226293,0.06019271,0.132563349,0.466368883,0.401067768,0.889339526,0.011483188,0.099177286,0.119006303,0.254820191,0.626173506,0.915094368,0.059661406,0.025244226,0.750797798,0.003644054,0.245558148,0.234241655,0.73717485,0.028583496
,,,S5,0.833304245,0.148077696,0.018618059,0.570205304,0.236653979,0.193140717,0.071061935,0.190474305,0.738463761,0.490658422,0.060640741,0.448700837,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.399891877,0.252049898,0.348058225
,,,S6,0.724286482,0.240589938,0.035123579,0.816057093,0.18283817,0.001104737,0.665612302,0.101519688,0.23286801,0.942511512,0.052403746,0.005084742,0.440288828,0.347872055,0.211839117,0.407084837,0.475130616,0.117784547,0.62382996,0.181083542,0.195086498,0.09298418,0.867611562,0.039404258
,,,S7,0.833304245,0.148077696,0.018618059,0.384889902,0.529890736,0.085219362,0.132563349,0.466368883,0.401067768,0.490658422,0.060640741,0.448700837,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.985670725,0.00852042,0.005808855
,,,S8,0.833304245,0.148077696,0.018618059,0.241484432,0.563321858,0.19519371,0.071061935,0.190474305,0.738463761,0.127384584,0.609483493,0.263131924,0.246543728,0.039817798,0.713638474,0.479622026,0.344730274,0.1756477,0.813307743,0.164278737,0.022413519,0.09298418,0.867611562,0.039404258
,,,S9,0.925683893,0.037000803,0.037315305,0.570205304,0.236653979,0.193140717,0.778882722,0.163237173,0.057880105,0.942511512,0.052403746,0.005084742,0.119006303,0.254820191,0.626173506,0.915094368,0.059661406,0.025244226,0.750797798,0.003644054,0.245558148,0.234241655,0.73717485,0.028583496
,,,S10,0.925683893,0.037000803,0.037315305,0.570205304,0.236653979,0.193140717,0.071061935,0.190474305,0.738463761,0.490658422,0.060640741,0.448700837,0.440424145,0.512942931,0.046632924,0.479622026,0.344730274,0.1756477,0.813307743,0.164278737,0.022413519,0.234241655,0.73717485,0.028583496
,,,S11,0.833304245,0.148077696,0.018618059,0.384889902,0.529890736,0.085219362,0.132563349,0.466368883,0.401067768,0.127384584,0.609483493,0.263131924,0.246543728,0.039817798,0.713638474,0.479622026,0.344730274,0.1756477,0.813307743,0.164278737,0.022413519,0.09298418,0.867611562,0.039404258
,,,S12,0.833304245,0.148077696,0.018618059,0.384889902,0.529890736,0.085219362,0.132563349,0.466368883,0.401067768,0.127384584,0.609483493,0.263131924,0.246543728,0.039817798,0.713638474,0.479622026,0.344730274,0.1756477,0.813307743,0.164278737,0.022413519,0.322939543,0.527581308,0.149479149
,,,S13,0.724286482,0.240589938,0.035123579,0.816057093,0.18283817,0.001104737,0.665612302,0.101519688,0.23286801,0.942511512,0.052403746,0.005084742,0.440288828,0.347872055,0.211839117,0.407084837,0.475130616,0.117784547,0.455918143,0.143100592,0.400981265,0.761683434,0.180202154,0.058114412
,,,S14,0.833304245,0.148077696,0.018618059,0.384889902,0.529890736,0.085219362,0.132563349,0.466368883,0.401067768,0.127384584,0.609483493,0.263131924,0.246543728,0.039817798,0.713638474,0.479622026,0.344730274,0.1756477,0.813307743,0.164278737,0.022413519,0.234241655,0.73717485,0.028583496
,,,S15,0.724286482,0.240589938,0.035123579,0.816057093,0.18283817,0.001104737,0.665612302,0.101519688,0.23286801,0.942511512,0.052403746,0.005084742,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.761683434,0.180202154,0.058114412
,,,S16,0.833304245,0.148077696,0.018618059,0.15226024,0.267174469,0.58056529,0.778882722,0.163237173,0.057880105,0.942511512,0.052403746,0.005084742,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.399891877,0.252049898,0.348058225
,,,S17,0.833304245,0.148077696,0.018618059,0.384889902,0.529890736,0.085219362,0.132563349,0.466368883,0.401067768,0.942511512,0.052403746,0.005084742,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.455918143,0.143100592,0.400981265,0.761683434,0.180202154,0.058114412
,,,S18,0.724286482,0.240589938,0.035123579,0.816057093,0.18283817,0.001104737,0.665612302,0.101519688,0.23286801,0.942511512,0.052403746,0.005084742,0.440288828,0.347872055,0.211839117,0.407084837,0.475130616,0.117784547,0.62382996,0.181083542,0.195086498,0.09298418,0.867611562,0.039404258
,,,S19,0.724286482,0.240589938,0.035123579,0.816057093,0.18283817,0.001104737,0.665612302,0.101519688,0.23286801,0.942511512,0.052403746,0.005084742,0.440288828,0.347872055,0.211839117,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.985670725,0.00852042,0.005808855
,,,S20,0.825695825,0.08060995,0.093694225,0.15226024,0.267174469,0.58056529,0.778882722,0.163237173,0.057880105,0.942511512,0.052403746,0.005084742,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.399891877,0.252049898,0.348058225
,,,S21,0.976095892,0.006683132,0.017220976,0.241484432,0.563321858,0.19519371,0.778882722,0.163237173,0.057880105,0.942511512,0.052403746,0.005084742,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.761683434,0.180202154,0.058114412
,,,S22,0.976095892,0.006683132,0.017220976,0.241484432,0.563321858,0.19519371,0.778882722,0.163237173,0.057880105,0.942511512,0.052403746,0.005084742,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.399891877,0.252049898,0.348058225
,,,S23,0.833304245,0.148077696,0.018618059,0.384889902,0.529890736,0.085219362,0.132563349,0.466368883,0.401067768,0.942511512,0.052403746,0.005084742,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.761683434,0.180202154,0.058114412
,,,S24,0.925683893,0.037000803,0.037315305,0.570205304,0.236653979,0.193140717,0.778882722,0.163237173,0.057880105,0.127384584,0.609483493,0.263131924,0.246543728,0.039817798,0.713638474,0.479622026,0.344730274,0.1756477,0.813307743,0.164278737,0.022413519,0.09298418,0.867611562,0.039404258
,,,S25,0.976095892,0.006683132,0.017220976,0.772911604,0.050802998,0.176285397,0.3098578,0.374554131,0.315588069,0.847995155,0.044485464,0.107519381,0.65087369,0.217028317,0.132097993,0.022596119,0.957958129,0.019445752,0.62382996,0.181083542,0.195086498,0.09298418,0.867611562,0.039404258
,,,S26,0.724286482,0.240589938,0.035123579,0.816057093,0.18283817,0.001104737,0.665612302,0.101519688,0.23286801,0.942511512,0.052403746,0.005084742,0.440424145,0.512942931,0.046632924,0.60582706,0.329900878,0.064272062,0.460675637,0.29275392,0.246570443,0.761683434,0.180202154,0.058114412
,,,S27,0.724286482,0.240589938,0.035123579,0.816057093,0.18283817,0.001104737,0.665612302,0.101519688,0.23286801,0.942511512,0.052403746,0.005084742,0.440288828,0.347872055,0.211839117,0.407084837,0.475130616,0.117784547,0.09639417,0.453458828,0.450147002,0.322939543,0.527581308,0.149479149
